0.933021,0.685471,0.988466,0.35703,0.00100826,0.950356,0.994888,0.981671,0.939015,0.989856,0.756902,0.0281374,0.273936,0.974234,0.991212,0.999832,0.999407,0.00443581,0.0545004,0.998156,0.998344,0.00054756,0.998834,0.95722,0.999863,0.292101,0.429289,0.000328228,0.974501,0.00168351,0.990998,0.954258
0.750481,0.732388,0.000723633,0.00432799,0.488157,0.903532,0.978208,0.916168,0.434322,0.995429,0.639261,0.237571,0.869816,0.117298,0.956164,0.978362,0.995819,0.979142,0.834865,0.00264689,0.987848,0.162137,0.989141,0.921726,0.451278,0.99241,0.269963,0.999008,0.00741915,0.00192299,0.97795,0.937022
0.440687,0.442896,0.00536713,0.999878,0.271649,0.753469,0.974708,0.559806,0.117326,0.328147,0.972094,0.991629,0.75356,0.231211,0.948247,0.977836,0.84041,0.746781,0.97009,0.000203625,0.0674856,0.851369,0.915237,0.642432,0.983527,0.966511,0.645896,0.424127,0.00453269,0.922598,0.939903,0.963628
0.961451,0.96323,0.757229,0.441433,0.0511104,0.795311,0.990442,0.970422,0.00108276,0.999495,0.970646,0.332222,0.0055252,0.146409,0.993537,0.920824,0.00168718,0.999206,0.766244,0.892981,0.981481,0.0328323,0.992002,0.998631,0.0555745,0.990878,0.024493,0.994363,0.018241,0.998591,0.959352,0.999478
0.991496,0.999587,0.991847,0.00579908,0.0153062,0.745601,0.945697,0.00055378,0.0906057,0.719007,0.271097,0.836481,0.996597,0.987257,0.894055,0.0001216,0.996896,0.0524743,0.134661,0.0937524,0.944355,0.00441507,0.978208,0.990601,0.999535,0.996726,0.289621,0.982181,0.947934,0.0348486,0.99188,0.000477488
0.455725,0.794818,0.292779,0.755204,0.958881,0.981182,0.963245,0.0073047,0.134202,0.168493,0.995286,0.999729,0.951857,0.044532,0.992002,0.940498,0.627416,0.969813,0.916461,0.729152,0.176929,0.979891,0.0165914,0.963006,0.983159,0.362187,0.000751896,0.982326,0.0938942,0.00729266,0.986991,0.881324
0.0954956,0.920829,0.109282,0.383183,0.954129,0.000211051,0.984498,0.985971,0.699059,0.089184,0.944626,0.994255,0.887876,0.999603,0.972593,0.992827,0.979162,0.494543,0.99385,0.00400252,0.0012891,0.990445,0.996614,0.999834,0.997011,0.0380282,0.510857,0.00579167,0.00657986,0.0221803,0.986811,0.683123
0.998495,0.00242069,0.98763,0.999525,0.122299,0.986018,0.0111085,0.00393142,0.526923,0.997438,0.963335,0.945776,0.0224283,0.0752613,0.000185142,0.977836,0.988164,0.463647,0.904314,0.985514,0.00974076,0.989897,0.995288,0.88672,0.949756,0.652476,0.999419,0.95938,0.995575,0.00983009,0.996614,0.947414
0.999689,0.0939387,0.637403,0.129782,0.460683,0.249538,0.985916,0.970422,0.00189431,0.853774,0.87301,0.0390019,0.000869431,0.783145,0.990521,0.842643,0.996262,0.971974,0.842538,0.0247961,0.951792,0.745588,0.959301,0.995806,0.21452,0.972731,0.000203753,0.994609,0.868313,0.00147921,0.997439,0.803801
0.997247,0.418366,0.940621,0.926173,0.383504,0.998328,0.969421,0.940499,0.0751981,0.710754,0.998358,0.833036,0.737313,0.160453,0.987113,0.981671,0.00115323,0.0185642,0.973486,0.999774,0.999417,0.0319711,0.994819,0.960473,0.978208,0.000107668,0.99954,0.942445,0.000613063,0.00257351,0.997439,0.965076
0.00106285,0.988615,0.831886,0.201325,0.995757,0.736131,0.994832,0.990601,0.110216,0.999325,0.92693,0.998889,0.98543,0.993992,0.982266,0.977878,0.999662,0.999225,0.999038,0.992634,0.358443,0.999892,0.93718,0.924378,0.0178141,0.409559,0.957797,0.0500201,0.983294,0.829138,0.971474,0.977835
0.121231,0.951007,0.999366,0.995456,0.643525,0.997029,0.920782,0.934742,0.00242984,0.822022,0.0386281,0.00342403,0.000125244,0.0182064,0.989391,0.951426,0.000353417,0.964871,0.99432,0.999591,0.648124,0.264365,0.870386,0.96907,0.282633,0.994266,0.96335,0.00346615,0.13676,0.998402,0.989141,0.94937
0.0446842,0.978653,0.0126899,0.999487,0.700542,0.380157,0.971832,0.974755,0.957968,0.944516,0.984903,0.998947,0.963654,0.784796,0.9712,0.943078,0.0644998,0.982155,0.999066,0.0950914,0.998175,0.998856,0.970494,0.854566,0.825873,0.999862,0.000517036,0.00787006,0.988691,0.00476848,0.980435,0.916641
0.953775,0.999535,0.058209,0.000224879,0.000594783,0.0211594,0.9483,0.338425,0.00214656,0.974498,0.955603,0.306249,0.539186,0.4971,0.924692,0.879609,0.940073,0.99224,0.0352521,0.986146,0.999729,0.70007,0.97327,0.767809,0.984813,0.33147,0.979638,0.999634,0.161382,0.999324,0.961544,0.774549
0.944425,0.999316,0.999882,0.307463,0.999829,0.585853,0.979708,0.131457,0.998762,0.902711,0.0582674,0.999596,0.99989,0.911346,0.918157,0.963628,0.0161172,0.209912,0.185315,0.714454,0.9297,0.998423,0.979325,0.987152,0.981816,0.0099793,0.934175,0.000221589,0.88637,0.000120544,0.97933,0.934742
0.983055,0.999749,0.998959,0.479927,0.980472,0.961792,0.995624,0.947414,0.605278,0.000170621,0.555012,0.289078,0.461664,0.774318,0.984498,0.941792,0.727498,0.00325524,0.0159514,0.99138,0.996811,0.983871,0.993452,0.998504,0.949613,0.916644,0.784064,0.998528,0.685235,0.148922,0.971832,0.0106533
0.998052,0.998759,0.999155,0.941014,0.342004,0.999847,0.990829,0.99803,0.977776,0.991914,0.97728,0.789189,0.593674,0.582301,0.990998,0.0661816,0.923317,0.987598,0.999534,0.582964,0.993596,0.00616076,0.920975,0.294363,0.451092,0.128849,0.453969,0.0423019,0.00165413,0.998491,0.975171,0.916168
0.380794,0.392184,0.00196899,0.00310481,0.908745,0.989553,0.98733,0.894177,0.935853,0.987746,0.620133,0.720666,0.938403,0.00659543,0.954641,0.608356,0.974883,0.995271,0.0195118,0.982237,0.000668871,0.990156,0.965726,0.952133,0.932414,0.782418,0.252365,0.000233723,0.961702,0.999801,0.379613,0.94937
0.887978,0.111833,0.123694,0.980682,0.999052,0.981302,0.97933,0.977836,0.993503,0.28914,0.0313186,0.973904,0.0733661,0.855641,0.978342,0.999488,0.95307,0.999549,0.136508,0.0722985,0.996443,0.886588,0.989141,0.981671,0.0011931,0.0922827,0.815611,0.948496,0.912158,0.000842374,0.978342,0.975781
0.907087,0.0248801,0.997824,0.969005,0.918451,0.000221101,0.978208,0.999742,0.00380759,0.914737,0.000112777,0.894236,0.000548996,0.902641,0.965729,0.740495,0.647741,0.30718,0.000717309,0.983044,0.0397495,0.99719,0.920975,0.966212,0.99814,0.998851,0.97333,0.47891,0.00516114,0.131822,0.938982,0.965454
0.992748,0.000178855,0.853018,0.18086,0.0357498,0.81714,0.984498,0.999842,0.995624,0.160648,0.999094,0.711852,0.937704,0.982327,0.988912,0.904331,0.0573644,0.0167813,0.980784,0.868175,0.0018309,0.493559,0.996312,0.990284,0.969119,0.999891,0.789634,0.984032,0.0027829,0.801773,0.965729,0.890807
0.999685,0.85984,0.0206865,0.969538,0.999657,0.738029,0.979325,0.0058469,0.976792,0.0564126,0.414139,0.267989,0.999153,0.987204,0.989351,0.936956,0.967089,0.20379,0.057271,0.240863,0.304014,0.988202,0.982266,0.978475,0.140889,0.195995,0.0260404,0.927444,0.0615609,0.894796,0.9483,0.947482
0.791085,0.000499771,0.908903,0.06065,0.976268,0.116978,0.979325,0.94937,0.0148485,0.999558,0.295012,0.000227481,0.928383,0.00638683,0.9712,0.98493,0.0185832,0.997739,0.322676,0.997554,0.966995,0.000899868,0.980349,0.965542,0.00381603,0.9991,0.862003,0.998401,0.999253,0.945737,0.990769,0.990871
0.834862,0.999629,0.504179,0.744919,0.74059,0.459067,0.954641,0.977077,0.93261,0.995686,0.0665537,0.848103,0.996583,0.904771,0.984266,0.945737,0.00165553,0.000794591,0.00360062,0.0495353,0.980047,0.835927,0.956081,0.00727699,0.0129616,0.189861,0.525666,0.960829,0.846957,0.000116051,0.971832,0.976224
0.954294,0.00547396,0.994621,0.669815,0.995613,0.97767,0.964817,0.981601,0.000480296,0.99963,0.140003,0.897147,0.98633,0.977928,0.994589,0.897202,0.378338,0.0856196,0.580354,0.694091,0.00105509,0.271392,0.994956,0.999795,0.0135554,0.997146,0.924207,0.349681,0.915419,0.760847,0.959578,0.897899
0.509376,0.999169,0.97425,0.000388035,0.983998,0.480322,0.998619,0.970485,0.00114235,0.677693,0.993691,0.512996,0.830459,0.504819,0.970494,0.968875,0.980594,0.998013,0.0455388,0.418994,0.949349,0.342659,0.985477,0.909188,0.961625,0.99867,0.099551,0.998159,0.178003,0.994522,0.985916,0.987152
0.241393,0.000336226,0.855248,0.830388,0.395414,0.110453,0.984266,0.218415,0.0439846,0.998821,0.189683,0.995776,0.978536,0.970823,0.979182,0.984951,0.0828185,0.784788,0.946067,0.971495,0.97767,0.0382576,0.982661,0.947482,0.999,0.983717,0.0203815,0.987422,0.0146543,0.984032,0.973945,0.000237793
0.577823,0.984416,0.0016656,0.0390347,0.0440823,0.548184,0.971832,0.972524,0.945465,0.000196649,0.977382,0.00112787,0.899734,0.00923911,0.980435,0.0965776,0.523651,0.970724,0.000150702,0.00331121,0.743087,0.995414,0.938982,0.973553,0.91453,0.364975,0.733839,0.998364,0.985766,0.511314,0.994819,0.999664
0.00438638,0.236315,0.751546,0.98859,0.0263624,0.986848,0.986641,0.971687,0.876711,0.990126,0.612523,0.000637149,0.0056682,0.0221727,0.989578,0.00628206,0.999741,0.000737913,0.979904,0.988237,0.000310271,0.999566,0.971832,0.975946,0.0157018,0.971271,0.900082,0.0975248,0.191604,0.0134087,0.938982,0.951305
0.238461,0.980964,0.991148,0.917086,0.99877,0.390872,0.938982,0.983707,0.000105495,0.00592706,0.999257,0.768926,0.000579107,0.999688,0.836885,0.000568864,0.0761067,0.675298,0.197417,0.416365,0.994191,0.0259917,0.979182,0.935305,0.884416,0.999824,0.991361,0.998979,0.000777193,0.999558,0.948247,0.993665
0.999565,0.000994,0.999655,0.177622,0.998181,0.00189172,0.980349,0.966903,0.959867,0.993094,0.985156,0.143368,0.000250972,0.223289,0.994464,0.973065,0.93968,0.00433926,0.149761,0.233307,0.999458,0.961562,0.938982,0.039304,0.0334012,0.861172,0.301599,0.987381,0.64613,0.40172,0.000302388,0.950958
0.931135,0.999688,0.849966,0.877916,0.00261672,0.780758,0.93718,0.92159,0.954675,0.998571,0.832898,0.978392,0.999851,0.999594,0.981937,0.960081,0.482108,0.598864,0.00214831,0.000215763,0.949357,0.275808,0.979708,0.92159,0.73105,0.60519,0.975883,0.0123565,0.75071,0.99978,0.856913,0.95018
0.296768,0.968032,0.984472,0.00769388,0.503203,0.0039662,0.995637,0.00892013,0.00172146,0.786709,0.455663,0.915738,0.987007,0.00222305,0.994464,0.917425,0.442004,0.395887,0.991653,0.0603427,0.93766,0.753614,0.969247,0.999782,0.0050815,0.335857,0.00256983,0.956464,0.341592,0.921993,0.976541,0.935305
0.999621,0.697102,0.999512,0.997518,0.819016,0.0721146,0.961812,0.980545,0.987655,0.870559,0.0527899,0.992441,0.813664,0.00399144,0.982591,0.894177,0.000426685,0.00022651,0.999743,0.200831,0.713502,0.13644,0.980435,0.923905,0.456681,0.3934,0.5122,0.995142,0.95685,0.29932,0.984286,0.952133
0.464234,0.999659,0.647923,0.999404,0.0426104,0.986443,0.977866,0.974802,0.653249,0.679811,0.935369,0.890516,0.982126,0.999612,0.995455,0.944531,0.00135008,0.000193159,0.998959,0.711221,0.938844,0.976318,0.985273,0.917732,0.000486788,0.999726,0.972862,0.498578,0.992378,0.997467,0.974197,0.960473
0.00061351,0.943629,0.0955988,0.781521,0.919041,0.746689,0.940739,0.999743,0.0423794,0.0201892,0.975461,0.996713,0.0382746,0.958493,0.983937,0.954258,0.000702935,0.627843,0.0916592,0.938455,0.00178987,0.994654,0.920975,0.934742,0.855042,0.936377,0.379196,0.995544,0.464872,0.90805,0.944373,0.972015
0.482332,0.997061,0.812666,0.980883,0.968327,0.995472,0.625306,0.861903,0.311528,0.0349768,0.71479,0.992472,0.999609,0.698214,0.910141,0.947794,0.974834,0.0337646,0.0396738,0.000426251,0.14292,0.949822,0.971832,0.950958,0.999524,0.788882,0.0848664,0.0652559,0.17896,0.000296592,0.918157,0.890807
0.12289,0.0105013,0.2549,0.952807,0.873691,0.983319,0.976016,0.977864,0.127202,0.00316583,0.0153929,0.99851,0.58504,0.720299,0.981937,0.862212,0.00438783,0.911811,0.0618831,0.0430095,0.01726,0.018728,0.983937,0.987462,0.000449176,0.990768,0.126306,0.979068,0.169104,0.000614579,0.966464,0.985327
0.94559,0.985083,0.946589,0.0111315,0.999691,0.773595,0.985477,0.944242,0.0950405,0.95031,0.4389,0.936332,0.318494,0.987496,0.961544,0.972505,0.985732,0.408543,0.389805,0.992305,0.999845,0.983689,0.938982,0.779711,0.998084,0.71794,0.999658,0.993768,0.587259,0.0841723,0.910378,0.921726
0.995904,0.985868,0.993072,0.999738,0.0466361,0.926878,0.961812,0.974802,0.489189,0.245172,0.656079,0.927289,0.721839,0.0921923,0.997439,0.954258,0.461415,0.101404,0.102253,0.0264656,0.997723,0.592975,0.98733,0.505961,0.0461778,0.948344,0.00761146,0.00102744,0.890736,0.99844,0.894991,0.94937
0.993001,0.998411,0.0817945,0.996342,0.994755,0.568061,0.974238,0.999176,0.972752,0.00129824,0.0131589,0.627584,0.0609575,0.000270307,0.979182,0.0195725,0.176435,0.570647,0.985982,0.996986,0.529816,0.0343029,0.96164,0.000107966,0.998751,0.999041,0.0134609,0.00486224,0.00131616,0.0133304,0.995637,0.979265
0.995744,0.858718,0.173793,0.855351,0.0682141,0.00310235,0.986991,0.974148,0.548219,0.983238,0.661351,0.447558,0.261777,0.0146511,0.976059,0.987152,0.61313,0.999105,0.976131,0.999888,0.941038,0.0157709,0.941262,0.974148,0.931757,0.159204,0.928891,0.300835,0.944756,0.823834,0.9712,0.966212
0.926805,0.306341,0.917238,0.985338,0.905259,0.456378,0.974238,0.985971,0.25838,0.464638,0.864948,0.0968949,0.00763826,0.117844,0.881879,0.999852,0.782968,0.61345,0.999525,0.998451,0.961057,0.998597,0.997439,0.951659,0.347591,0.172863,0.775574,0.979343,0.945574,0.436633,0.984058,0.959557
0.991185,0.422852,0.993179,0.996012,0.00210725,0.103754,0.944373,0.936956,0.989887,0.261533,0.839953,0.262841,0.955809,0.890261,0.920782,0.981671,0.246799,0.438906,0.00110708,0.966786,0.992649,0.998525,0.984498,0.982261,0.876996,0.984886,0.986493,0.935338,0.994699,0.00179017,0.984058,0.970646
0.212279,0.999845,0.00591463,0.846367,0.984056,0.999352,0.997439,0.99858,0.998477,0.996365,0.581282,0.9979,0.945697,0.495495,0.982661,0.931237,0.000731419,0.995144,0.810439,0.0110981,0.00474674,0.952313,0.9483,0.998199,0.608786,0.995244,0.821731,0.942333,0.998316,0.459265,0.979708,0.999191
0.372532,0.00367929,0.990485,0.977783,0.969354,0.999203,0.991212,0.0282832,0.11615,0.0161911,0.978753,0.0120999,0.00980371,0.994835,0.992484,0.963628,0.184392,0.00607423,0.00408004,0.498822,0.998793,0.366565,0.96164,0.972291,0.999191,0.68845,0.348084,0.770117,0.964446,0.999812,0.964575,0.965076
0.939153,0.0203113,0.999624,0.000135245,0.999873,0.991066,0.982661,0.935305,0.946324,0.999188,0.987816,0.00064021,0.934115,0.71874,0.985584,0.948388,0.989722,0.241059,0.830342,0.997222,0.972333,0.0959968,0.983574,0.985327,0.304802,0.753221,0.964734,0.00478764,0.446634,0.090264,0.939064,0.99806
0.925497,0.999834,0.155639,0.0688381,0.926241,0.596103,0.986991,0.977255,0.116275,0.991348,0.991315,0.026536,0.885911,0.974244,0.971646,0.943078,0.297482,0.00883217,0.815497,0.00081812,0.0730441,0.0677552,0.980349,0.963006,0.361357,0.951835,0.998513,0.989507,0.110886,0.21015,0.9712,0.998408
0.292301,0.0444939,0.993253,0.712552,0.735594,0.736313,0.958556,0.999674,0.768503,0.936532,0.944115,0.870132,0.995865,0.999713,0.918157,0.92159,0.101508,0.991527,0.0165319,0.00952047,0.996043,0.205062,0.964991,0.999137,0.980457,0.000424069,0.991006,0.15879,0.2674,0.0150234,0.915237,0.974802
0.153448,0.0823008,0.998602,0.787212,0.943353,0.547645,0.966811,0.970422,0.973763,0.0258601,0.430444,0.936324,0.00302352,0.897548,0.924692,0.9189,0.819852,0.156997,0.989273,0.104113,0.123278,0.899588,0.954641,0.970422,0.000335384,0.97681,0.997367,0.463327,0.985488,0.987821,0.870386,0.972828
0.986766,0.0262931,0.489106,0.994308,0.179883,0.942122,0.989141,0.977836,0.0066664,0.904633,0.0614759,0.886756,0.88209,0.991241,0.910378,0.94937,0.0293405,0.994621,0.989997,0.999624,0.969039,0.87586,0.980349,0.975176,0.802604,0.987546,0.0610709,0.0413239,0.999821,0.5059,0.98733,0.919733
0.000134413,0.999851,0.0044946,0.289167,0.98316,0.999399,0.985584,0.894177,0.990209,0.750447,0.0038772,0.95596,0.99554,0.82232,0.965729,0.928883,0.566459,0.0893292,0.100432,0.999323,0.000587909,0.750644,0.97933,0.974309,0.239457,0.882472,0.0588624,0.998856,0.805455,0.978467,0.979325,0.000197422
0.844369,0.999134,0.00526849,0.999015,0.999757,0.011038,0.868315,0.934742,0.000237137,0.643776,0.895423,0.652236,0.00219149,0.996521,0.00232681,0.936313,0.998699,0.887745,0.00010734,0.640947,0.0200117,0.179472,0.99063,0.952133,0.64215,0.948088,0.997152,0.28874,0.140039,0.398569,0.984286,0.95722
0.997429,0.0978959,0.0404194,0.949828,0.997103,0.000497305,0.961544,0.970646,0.873367,0.00642033,0.901784,0.716207,0.986147,0.999722,0.990829,0.947482,0.964498,0.74178,0.99858,0.995944,0.197555,0.999,0.964991,0.936956,0.340092,0.450144,0.970108,0.772085,0.995168,0.999198,0.990563,0.966903
0.995891,0.880666,0.680222,0.965381,0.000173601,0.998098,0.996312,0.92159,0.823767,0.0346463,0.962877,0.912784,0.968765,0.000114564,0.938982,0.955752,0.288533,0.000315823,0.493375,0.0101882,0.687273,0.999867,0.99282,0.966212,0.996667,0.999806,0.974471,0.141697,0.994909,0.999219,0.98733,0.00626499
0.935188,0.930305,0.000252312,0.984962,0.75588,0.000935497,0.982003,0.989399,0.0579369,0.951153,0.910293,0.0447838,0.999439,0.890146,0.978437,0.978521,0.26283,0.762589,0.958636,0.000460504,0.000169136,0.98888,0.924692,0.962246,0.612337,0.999462,0.638443,0.0327345,0.0238073,0.381695,0.988919,0.999821
0.981969,0.999887,0.00526529,0.0126348,0.00439014,0.997281,0.949923,0.955752,0.907965,0.887436,0.996901,0.577731,0.860196,0.985054,0.0997173,0.91032,0.274388,0.00673915,0.996296,0.997775,0.656918,0.911286,0.980435,0.999201,0.996184,0.983237,0.110571,0.0412015,0.994205,0.00940543,0.915237,0.974309
0.00642101,0.146749,0.998822,0.887523,0.723045,0.998885,0.965729,0.119915,0.119049,0.991064,0.752436,0.987144,0.994591,0.31409,0.971646,0.975813,0.982767,0.999461,0.986795,0.887408,0.10762,0.923458,0.939064,0.969899,0.998913,0.883831,0.000193317,0.995465,0.997474,0.00197387,0.990998,0.973065
